invoice_id,date,customer_id,product_id,quantity,unit_price
INV108093,2024-05-11,12327,P007,19,5.03
INV108094,2025-11-18,12124,P011,18,0.82
INV108095,2024-07-16,12633,P009,18,2.85
INV108096,2025-08-02,12676,P009,23,2.9
INV108097,2024-11-02,12324,P003,12,4.81
INV108098,2025-03-29,12021,P012,15,1.62
INV108099,2024-01-24,12075,P002,5,3.02
INV108100,2025-03-13,12033,P012,6,1.67
INV108101,2024-06-27,12288,P015,17,1.72
INV108102,2024-11-26,12011,P014,1,2.03
INV108103,2024-02-18,12160,P005,10,4.77
INV108104,2025-12-21,12749,P004,11,1.59
INV108105,2024-03-07,12637,P008,21,3.07
INV108106,2024-04-18,12303,P012,6,1.68
INV108106,2025-01-24,12429,P012,-9,1.69
INV108107,2025-11-22,12336,P013,14,0.82
INV108108,2024-01-01,12051,P002,19,2.9
INV108109,2024-09-02,12039,P005,30,5.11
INV108110,2024-06-03,12108,P014,30,1.94
INV108111,2024-12-30,12172,P004,16,1.67
INV108111,2025-11-29,12510,P012,13,1.66
INV108112,2025-06-20,12738,P009,12,3.09
INV108113,2024-08-10,12504,P004,9,1.65
INV108114,2025-09-16,12362,P005,14,5.16
INV108115,2024-08-21,12631,P008,11,3.03
INV108116,2024-09-10,12059,P005,25,4.71
INV108117,2024-11-14,12376,P009,29,3.02
INV108118,2025-12-04,12066,P006,21,0.54
INV108119,2024-06-12,12092,P009,18,2.85
INV108120,2025-11-22,12302,P002,27,3.04
INV108121,2024-09-10,12394,P013,12,0.88
INV108122,2024-05-28,12319,P008,12,2.85
INV108123,2025-06-23,12380,P011,25,0.84
INV108124,2025-12-21,12679,P015,29,1.57
INV108125,2025-03-27,12538,P007,25,4.76
INV108126,2024-02-09,12506,P010,2,1.92
INV108127,2025-12-04,12245,P011,9,0.82
INV108127,2025-03-29,12269,P003,3,4.53
INV108128,2024-01-01,12680,P010,13,2.0
INV108129,2024-11-06,12774,P011,6,0.85
INV108130,2025-07-04,12700,P015,16,1.68
INV108131,2025-05-29,12067,P004,25,1.6
INV108132,2024-04-03,12308,P008,23,3.09
INV108133,2025-12-10,12206,P008,17,2.81
INV108134,2024-07-13,12353,P009,2,2.93
INV108135,2025-06-07,12267,P014,30,1.96
INV108136,2025-06-09,12488,P004,16,1.58
INV108137,2024-07-26,12323,P006,6,0.56
INV108137,2024-11-01,12675,P004,25,1.64
INV108138,2025-07-23,12547,P008,8,2.81
INV108139,2024-09-08,12217,P013,21,0.86
INV108140,2024-02-26,12498,P011,29,0.86
INV108141,2025-06-15,12117,P011,13,0.85
INV108142,2025-05-20,12752,P001,12,12.79
INV108143,2024-03-04,12369,P010,24,1.91
INV108144,2024-08-17,12044,P013,28,0.88
INV108145,2024-08-07,12586,P013,1,0.86
INV108146,2025-10-05,12468,P015,22,1.64
INV108147,2024-10-23,12542,P002,13,2.86
INV108148,2024-05-05,12707,P013,7,0.89
INV108149,2024-07-05,12325,P006,10,0.56
INV108150,2024-08-21,12678,P009,29,2.99
INV108151,2025-10-30,12105,P007,2,4.89
INV108152,2025-07-01,12645,P001,1,13.06
INV108153,2024-04-09,12069,P014,27,1.89
INV108154,2024-07-19,12677,P011,2,0.82
INV108155,2024-10-06,12126,P005,1,4.78
INV108156,2025-03-19,12600,P013,22,0.81
INV108157,2025-10-14,12657,P015,12,1.65
INV108158,2024-04-28,12539,P001,4,12.75
INV108159,2024-01-24,12587,P008,23,3.01
INV108159,2024-05-24,12124,P006,10,0.56
INV108160,2025-03-02,12797,P015,17,1.7
INV108161,2024-01-14,12043,P003,29,4.87
INV108161,2024-08-13,12711,P005,24,5.12
INV108162,2025-07-29,12003,P005,23,5.18
INV108163,2024-10-30,12355,P011,27,0.84
INV108164,2025-12-06,12298,P012,4,1.6
INV108164,2024-07-21,12664,P004,19,1.6
INV108164,2025-03-25,12488,P010,-22,2.0
INV108165,2024-08-24,12733,P004,27,1.66
INV108166,2024-03-14,12408,P009,24,2.93
INV108167,2024-05-15,12547,P012,17,1.58
INV108168,2024-01-08,12155,P012,27,1.58
INV108169,2024-04-18,12508,P004,25,1.63
INV108170,2025-05-14,12594,P008,16,3.09
INV108171,2024-04-26,12667,P004,30,1.69
INV108172,2024-04-20,12509,P007,17,5.09
INV108173,2025-12-21,12476,P013,4,0.89
INV108174,2024-09-13,12048,P015,6,1.59
INV108175,2024-05-24,12104,P013,15,0.87
INV108175,2024-08-25,12169,P005,20,4.97
INV108176,2024-07-10,12445,P001,30,13.28
INV108177,2024-06-17,12581,P010,21,1.95
INV108177,2024-01-12,12343,P011,9,0.86
INV108178,2024-05-29,12729,P013,9,0.82
INV108178,2025-10-04,12441,P015,19,1.7
INV108179,2024-09-02,12341,P005,13,4.82
INV108180,2024-07-25,12349,P007,17,5.09
INV108181,2025-10-02,12682,P007,25,4.83
INV108182,2024-04-14,12357,P013,3,0.83
INV108183,2024-11-20,12205,P014,28,1.99
INV108184,2025-02-03,12706,P015,1,1.58
INV108185,2024-08-13,12508,P013,2,0.89
INV108186,2024-04-28,12048,P011,20,0.83
INV108187,2025-09-11,12656,P005,7,4.86
INV108188,2024-11-27,12421,P002,17,2.95
INV108189,2024-03-17,12726,P013,11,0.81
INV108190,2025-01-13,12482,P006,15,0.55
INV108191,2024-12-22,12442,P003,5,4.54
INV108192,2025-04-23,12159,P010,14,1.95
INV108193,2025-03-25,12610,P005,26,4.93
INV108193,2024-05-24,12116,P006,6,0.54
INV108194,2025-04-05,12548,P001,8,12.44
INV108195,2024-03-29,12483,P012,17,1.7
INV108196,2025-11-21,12048,P001,26,12.68
INV108197,2024-05-04,12748,P011,13,0.87
INV108198,2024-07-18,12545,P010,16,1.93
INV108198,2025-06-03,12222,P009,7,2.94
INV108198,2024-12-27,12558,P015,19,1.72
INV108199,2025-05-10,12310,P004,29,1.68
INV108200,2025-05-31,12272,P010,20,1.96
INV108201,2024-08-20,12595,P011,8,0.85
INV108202,2024-03-11,12524,P015,2,1.71
INV108203,2025-08-04,12358,P010,17,1.92
INV108204,2024-07-21,12339,P004,14,1.65
INV108205,2024-08-06,12081,P010,20,1.86
INV108206,2025-12-28,12322,P004,15,1.62
INV108207,2025-10-08,12529,P009,10,3.07
INV108208,2025-06-19,12028,P010,3,2.01
INV108209,2025-12-14,12119,P013,24,0.83
INV108210,2024-05-02,12243,P015,14,1.66
INV108211,2025-06-28,12551,P005,27,5.0
INV108212,2025-04-25,12086,P008,20,2.84
INV108213,2024-08-31,12607,P012,30,1.71
INV108214,2024-09-17,12164,P004,21,1.62
INV108215,2024-10-26,12499,P011,17,0.81
INV108216,2024-10-22,12291,P003,13,4.44
INV108216,2024-07-05,12633,P008,12,2.95
INV108217,2025-01-06,12062,P015,23,1.64
INV108218,2024-11-10,12095,P004,23,1.7
INV108218,2024-04-21,12160,P007,6,5.09
INV108219,2024-12-10,12236,P012,28,1.63
INV108220,2025-01-06,12605,P002,7,3.07
INV108221,2025-05-22,12510,P008,5,3.08
INV108222,2025-02-16,12213,P001,17,12.47
INV108223,2025-02-15,12190,P012,6,1.66
INV108224,2025-09-07,12644,P010,28,1.94
INV108225,2024-09-20,12554,P002,3,2.86
INV108226,2025-07-01,12173,P012,7,1.65
INV108227,2025-06-14,12407,P002,16,2.98
INV108228,2024-05-26,12437,P013,20,0.86
INV108228,2025-05-27,12408,P009,30,2.96
INV108229,2025-03-16,12011,P013,24,0.84
INV108230,2024-03-10,12079,P006,12,0.54
INV108230,2024-02-05,12610,P010,18,1.95
INV108231,2025-03-03,12481,P004,22,1.65
INV108232,2025-08-12,12412,P003,23,4.5
INV108233,2025-08-15,12176,P013,7,0.84
INV108234,2024-03-26,12362,P007,26,4.85
INV108235,2024-12-02,12162,P002,12,2.89
INV108236,2025-09-22,12062,P008,23,3.06
INV108237,2025-05-11,12451,P008,24,2.84
INV108238,2025-02-13,12343,P007,23,4.75
INV108239,2024-06-30,12342,P010,13,2.02
INV108240,2024-12-29,12354,P010,1,1.99
INV108241,2024-11-03,12788,P006,20,0.53
INV108242,2024-10-03,12439,P012,1,1.57
INV108243,2024-11-11,12401,P012,9,1.63
INV108244,2025-08-13,12525,P014,29,2.04
INV108245,2025-08-17,12147,P004,21,1.67
INV108246,2024-04-27,12564,P010,28,1.92
INV108247,2025-12-16,12641,P014,8,1.88
INV108248,2024-05-01,12560,P009,20,3.08
INV108249,2024-09-01,12282,P004,26,1.62
INV108250,2024-11-30,12335,P003,15,4.52
INV108251,2025-02-23,12439,P011,26,0.84
INV108252,2024-06-11,12307,P008,30,2.95
INV108253,2025-07-20,12236,P007,30,4.88
INV108254,2024-04-16,12147,P002,27,2.86
INV108255,2024-04-30,12220,P007,2,5.01
INV108256,2025-08-07,12407,P009,25,3.06
INV108257,2025-11-27,12244,P010,18,1.89
INV108257,2024-11-24,12021,P001,2,12.97
INV108258,2025-09-14,12578,P001,10,13.06
INV108259,2025-07-17,12385,P015,27,1.69
INV108260,2024-10-29,12438,P008,5,3.0
INV108261,2024-02-16,12049,P012,27,1.72
INV108262,2024-10-07,12253,P004,1,1.64
INV108263,2024-11-15,12570,P005,11,5.11
INV108264,2024-08-08,12684,P005,15,5.05
INV108265,2024-06-06,12693,P010,19,1.92
INV108266,2024-04-01,12543,P014,1,2.0
INV108267,2024-05-01,12706,P001,23,12.7
INV108268,2024-01-11,12370,P007,23,5.02
INV108269,2025-04-18,12031,P014,17,1.96
INV108270,2025-09-06,12166,P003,23,4.55
INV108271,2025-12-21,12475,P002,18,3.07
INV108272,2025-08-05,12742,P010,19,1.97
INV108273,2025-01-23,12132,P011,2,0.87
INV108274,2024-02-23,12172,P004,24,1.71
INV108275,2024-08-28,12483,P013,13,0.86
INV108276,2025-02-12,12004,P015,3,1.69
INV108277,2025-12-02,12604,P001,17,12.55
INV108278,2024-05-08,12777,P014,9,1.98
INV108279,2025-05-05,12276,P010,25,1.87
INV108280,2024-11-06,12497,P015,24,1.64
INV108280,2025-01-21,12658,P008,27,2.99
INV108281,2025-04-02,12461,P011,29,0.89
INV108281,2024-07-05,12214,P005,21,5.12
INV108282,2024-09-09,12678,P006,12,0.53
INV108283,2025-03-05,12628,P005,17,4.97
INV108284,2025-01-06,12688,P015,4,1.66
INV108285,2025-01-19,12169,P002,25,3.08
INV108286,2024-12-17,12039,P009,25,2.83
INV108287,2025-03-13,12576,P015,23,1.6
INV108288,2024-02-11,12709,P002,21,2.93
INV108289,2024-04-27,12335,P015,17,1.65
INV108290,2024-07-31,12462,P002,27,2.97
INV108291,2024-01-12,12410,P004,29,1.65
INV108292,2024-04-21,12541,P011,19,0.85
INV108293,2024-05-30,12086,P001,30,12.18
INV108293,2024-07-30,12034,P001,20,13.13
INV108294,2025-10-26,12396,P009,16,3.09
INV108295,2024-01-11,12739,P005,30,5.12
INV108296,2025-02-16,12621,P001,21,13.21
INV108297,2024-05-30,12663,P009,2,2.9
INV108297,2024-04-14,12656,P003,20,4.58
INV108298,2025-01-16,12108,P001,26,12.82
INV108298,2025-03-01,12358,P011,16,0.84
INV108299,2024-11-27,12119,P010,8,1.94
INV108300,2025-11-04,12213,P014,3,1.92
INV108301,2024-08-02,12012,P003,16,4.63
INV108302,2025-11-07,12700,P014,15,2.05
INV108303,2024-06-17,12099,P001,23,12.33
INV108304,2024-03-19,12783,P002,9,2.88
INV108305,2025-08-11,12408,P003,9,4.71
INV108306,2025-12-10,12440,P013,28,0.89
INV108306,2024-03-15,12115,P001,13,13.0
INV108307,2024-02-22,12524,P006,2,0.53
INV108308,2025-07-25,12617,P004,7,1.67
INV108309,2024-08-01,12764,P002,23,2.95
INV108310,2025-08-14,12143,P015,29,1.58
INV108311,2024-08-27,12147,P009,20,2.89
INV108312,2024-04-05,12220,P015,15,1.59
INV108313,2025-02-21,12734,P006,18,0.53
INV108313,2024-05-31,12625,P012,20,1.7
INV108314,2025-06-06,12314,P009,21,2.84
INV108315,2025-04-09,12566,P001,16,13.07
INV108316,2025-12-06,12453,P012,12,1.67
INV108316,2025-01-18,12582,P001,9,13.38
INV108317,2025-07-18,12717,P013,29,0.84
INV108318,2025-11-09,12223,P014,7,1.95
INV108319,2024-07-02,12096,P007,14,5.15
INV108320,2025-03-07,12686,P011,2,0.84
INV108321,2025-11-25,12713,P014,27,1.98
INV108322,2024-09-01,12462,P012,3,1.65
INV108323,2024-12-13,12690,P007,19,4.8
INV108323,2025-12-23,12157,P009,27,2.81
INV108324,2025-01-03,12512,P006,18,0.57
INV108325,2025-01-09,12727,P001,15,13.39
INV108326,2025-06-08,12100,P008,12,2.91
INV108326,2024-04-04,12600,P006,20,0.54
INV108327,2024-04-26,12706,P001,9,12.71
INV108328,2025-12-08,12090,P004,30,1.61
INV108329,2024-03-01,12392,P008,8,2.93
INV108330,2025-08-04,12197,P006,25,0.53
INV108331,2024-09-24,12093,P001,3,12.35
INV108332,2025-05-12,12256,P008,3,2.98
INV108333,2024-04-25,12311,P008,13,2.81
INV108334,2025-02-17,12247,P002,18,2.82
INV108335,2024-05-28,12629,P014,7,2.0
INV108336,2024-03-12,12521,P013,5,0.88
INV108337,2024-08-22,12335,P007,21,5.05
INV108338,2025-09-28,12168,P013,12,0.85
INV108339,2024-04-25,12645,P004,15,1.72
INV108340,2025-12-10,12137,P010,15,1.86
INV108341,2025-03-26,12497,P004,1,1.69
INV108342,2024-08-10,12176,P010,25,1.86
INV108343,2025-03-06,12099,P015,24,1.66
INV108344,2025-06-28,12369,P001,30,12.22
INV108345,2024-02-21,12028,P006,4,0.53
INV108346,2025-01-07,12592,P013,1,0.85
INV108347,2024-12-05,12147,P011,24,0.88
INV108348,2025-12-04,12593,P015,22,1.58
INV108349,2025-04-04,12598,P009,27,3.09
INV108350,2025-07-18,12758,P014,22,1.87
INV108351,2024-12-22,12673,P001,22,13.09
INV108352,2025-11-03,12379,P014,25,1.94
INV108353,2025-01-19,12513,P007,5,4.91
INV108354,2025-03-02,12789,P002,10,2.83
INV108355,2024-03-19,12356,P002,24,2.86
INV108356,2024-02-04,12368,P013,12,0.87
INV108357,2024-08-27,12798,P014,10,1.94
INV108358,2024-01-07,12127,P011,21,0.88
INV108359,2024-12-28,12527,P008,16,2.86
INV108360,2025-01-31,12613,P011,12,0.86
INV108361,2024-09-28,12582,P012,22,1.64
INV108362,2024-02-23,12041,P001,8,13.2
INV108363,2025-04-07,12683,P012,1,1.6
INV108363,2025-01-13,12653,P014,18,1.89
INV108364,2024-06-02,12472,P003,17,4.46
INV108365,2025-12-10,12758,P015,22,1.67
INV108366,2025-08-21,12060,P009,11,2.87
INV108367,2025-09-12,12246,P015,21,1.7
INV108368,2024-01-24,12369,P012,-19,1.66
INV108369,2024-05-22,12549,P012,8,1.67
INV108370,2024-07-28,12632,P011,5,0.82
INV108371,2025-03-08,12258,P002,10,2.83
INV108372,2024-02-04,12527,P002,5,2.97
INV108372,2025-03-24,12056,P015,19,1.7
INV108373,2024-01-10,12038,P005,6,4.88
INV108374,2025-07-07,12541,P004,26,1.57
INV108375,2025-09-24,12683,P012,21,1.7
INV108376,2024-05-16,12764,P007,21,5.09
INV108377,2024-07-29,12040,P006,3,0.55
INV108378,2024-11-25,12381,P005,2,5.19
INV108379,2025-02-01,12774,P007,10,5.02
INV108380,2024-05-05,12264,P008,17,3.02
INV108381,2024-02-25,12114,P007,19,5.15
INV108382,2025-07-28,12609,P009,21,3.05
INV108383,2024-01-22,12559,P014,24,1.95
INV108384,2024-04-17,12149,P015,28,1.69
INV108385,2024-01-24,12055,P003,19,4.88
INV108386,2025-03-11,12740,P004,8,1.69
INV108387,2024-05-28,12106,P013,17,0.86
INV108387,2024-05-16,12361,P004,23,1.62
INV108388,2024-12-19,12686,P005,16,4.97
INV108389,2024-10-05,12211,P011,21,0.87
INV108390,2024-09-10,12552,P008,16,3.0
INV108391,2025-10-31,12481,P005,10,5.05
INV108392,2025-11-18,12155,P008,21,2.97
INV108393,2024-08-29,12698,P006,18,0.57
INV108394,2025-07-15,12402,P008,22,3.07
INV108395,2024-08-06,12539,P013,26,0.82
INV108396,2025-01-18,12217,P003,11,4.49
INV108397,2025-11-14,12351,P010,23,2.01
INV108398,2025-06-04,12737,P001,16,12.18
INV108399,2024-01-16,12572,P008,1,2.82
INV108400,2024-12-18,12178,P009,30,3.05
INV108400,2024-08-29,12065,P013,24,0.82
INV108401,2025-04-21,12087,P005,11,4.77
INV108402,2024-03-29,12022,P007,20,4.85
INV108402,2025-10-08,12010,P011,10,0.89
INV108403,2024-08-31,12550,P007,17,4.74
INV108404,2025-08-17,12115,P004,21,1.71
INV108405,2025-09-05,12022,P011,6,0.83
INV108406,2025-09-06,12477,P002,14,2.99
INV108407,2024-03-29,12117,P002,22,2.86
INV108408,2025-12-06,12431,P001,22,13.13
INV108409,2025-10-15,12225,P004,5,1.72
INV108410,2025-10-25,12140,P010,19,1.91
INV108411,2025-12-05,12394,P007,-12,5.15
INV108411,2024-07-24,12246,P010,4,1.98
INV108412,2025-09-27,12188,P004,22,1.69
INV108413,2025-08-06,12497,P008,15,3.1
INV108414,2024-11-16,12093,P015,6,1.64
INV108415,2025-08-03,12778,P009,6,3.04
INV108416,2024-08-18,12272,P002,30,2.93
INV108417,2024-03-21,12540,P013,25,0.85
INV108418,2024-03-04,12690,P015,30,1.62
INV108419,2025-05-08,12194,P006,6,0.53
INV108420,2025-08-14,12675,P012,9,1.61
INV108421,2025-07-21,12605,P003,2,4.47
INV108422,2025-04-23,12574,P010,3,1.94
INV108423,2025-04-19,12276,P015,11,1.7
INV108423,2024-05-29,12625,P010,3,1.95
INV108424,2024-08-14,12633,P012,13,1.67
INV108425,2025-10-07,12696,P011,22,0.88
INV108426,2025-07-28,12344,P007,21,4.85
INV108427,2025-04-03,12798,P003,14,4.62
INV108428,2024-12-21,12530,P005,20,5.1
INV108429,2025-05-08,12278,P013,16,0.85
INV108430,2025-08-15,12338,P012,5,1.61
INV108431,2024-02-16,12729,P008,12,3.06
INV108432,2025-10-04,12286,P007,20,5.09
INV108433,2025-07-24,12251,P006,7,0.55
INV108434,2025-07-07,12525,P015,24,1.61
INV108435,2025-03-14,12524,P003,4,4.64
INV108435,2024-03-14,12759,P001,13,12.71
INV108436,2025-04-16,12209,P006,26,0.53
INV108437,2024-11-04,12616,P004,30,1.57
INV108438,2024-09-08,12508,P013,9,0.84
INV108439,2025-08-25,12369,P001,24,12.46
INV108440,2024-05-08,12264,P006,29,0.55
INV108441,2024-06-22,12600,P001,6,12.86
INV108442,2024-03-14,12701,P010,30,1.94
INV108443,2025-05-03,12247,P007,18,4.83
INV108444,2025-10-24,12245,P009,15,2.92
INV108445,2024-08-26,12640,P004,11,1.7
INV108446,2024-02-15,12471,P007,30,4.87
INV108446,2025-12-03,12611,P006,4,0.54
INV108447,2024-08-02,12779,P009,26,2.81
INV108447,2025-06-21,12420,P007,4,4.73
INV108448,2024-01-27,12331,P012,2,1.7
INV108449,2025-07-19,12757,P014,3,1.98
INV108450,2025-10-16,12493,P008,17,2.93
INV108450,2025-08-04,12261,P007,4,5.15
INV108451,2025-12-09,12157,P012,13,1.62
INV108452,2024-04-03,12445,P013,16,0.88
INV108452,2024-12-21,12697,P011,-7,0.85
INV108453,2025-10-17,12712,P015,28,1.71
INV108454,2024-03-10,12538,P011,14,0.87
INV108455,2025-05-28,12729,P005,10,4.76
INV108456,2024-06-22,12078,P002,3,2.99
INV108457,2025-11-22,12547,P012,11,1.61
INV108458,2025-10-09,12195,P001,13,13.23
INV108459,2024-02-29,12136,P006,23,0.53
INV108460,2025-07-22,12292,P014,19,1.96
INV108460,2024-01-14,12164,P009,5,2.87
INV108460,2025-07-19,12446,P013,7,0.86
INV108460,2025-06-17,12034,P011,12,0.85
INV108461,2025-06-12,12680,P004,13,1.63
INV108462,2025-05-08,12530,P007,3,4.73
INV108462,2025-03-06,12074,P011,1,0.86
INV108463,2025-06-25,12083,P014,17,2.01
INV108464,2025-02-08,12409,P006,10,0.55
INV108465,2024-08-25,12673,P005,25,4.73
INV108465,2024-04-03,12619,P010,19,1.88
INV108466,2024-05-08,12177,P007,19,5.05
INV108467,2024-02-10,12242,P002,3,3.05
INV108468,2024-12-12,12484,P006,20,0.53
INV108469,2025-04-17,12576,P003,5,4.64
INV108470,2025-05-31,12663,P013,18,0.87
INV108471,2024-10-12,12550,P002,6,3.03
INV108472,2024-07-24,12089,P008,8,2.99
INV108473,2025-06-16,12126,P010,6,1.93
INV108474,2025-08-07,12489,P014,1,2.01
INV108475,2025-10-09,12679,P009,30,3.09
INV108476,2025-05-09,12003,P007,11,4.98
INV108476,2024-01-26,12411,P003,11,4.5
INV108477,2025-10-15,12022,P014,17,1.88
INV108478,2024-10-30,12580,P005,18,4.9
INV108479,2024-01-30,12418,P008,17,3.08
INV108480,2025-02-06,12717,P004,14,1.73
INV108481,2024-03-21,12704,P001,4,12.6
INV108482,2024-07-05,12081,P002,9,2.84
INV108483,2024-03-22,12485,P006,19,0.57
INV108483,2025-09-20,12126,P007,12,4.76
INV108483,2024-01-24,12526,P008,5,3.08
INV108484,2024-12-12,12247,P003,6,4.83
INV108485,2025-10-27,12285,P010,1,1.89
INV108486,2024-05-19,12767,P008,2,2.83
INV108487,2025-02-12,12535,P004,3,1.57
INV108488,2025-11-19,12550,P006,30,0.55
INV108489,2025-09-20,12286,P009,12,2.9
INV108490,2025-09-01,12328,P007,21,4.91
INV108490,2024-10-14,12575,P012,10,1.71
INV108491,2025-01-01,12459,P003,-19,4.51
INV108492,2024-07-10,12645,P012,24,1.67
INV108493,2024-08-19,12412,P013,8,0.85
INV108494,2025-07-20,12434,P015,7,1.59
INV108495,2024-05-22,12516,P013,28,0.84
INV108496,2024-10-17,12240,P005,3,4.79
INV108497,2025-01-25,12786,P002,23,2.82
INV108498,2024-01-13,12370,P001,20,12.61
INV108499,2024-03-24,12092,P001,9,12.64
INV108499,2024-01-20,12735,P005,28,4.78
INV108499,2024-03-09,12324,P006,8,0.55
INV108500,2025-12-27,12093,P010,25,2.0
INV108500,2024-08-25,12736,P003,1,4.83
INV108501,2024-09-28,12447,P008,19,2.82
INV108502,2024-09-09,12203,P001,18,13.35
INV108503,2024-12-02,12262,P008,25,3.03
INV108504,2025-09-27,12352,P006,25,0.53
INV108505,2024-12-29,12423,P006,19,0.53
INV108506,2024-06-20,12195,P006,20,0.54
INV108506,2025-09-25,12759,P005,18,4.9
INV108507,2025-10-11,12515,P004,20,1.66
INV108508,2024-03-07,12277,P005,21,5.19
INV108509,2024-08-18,12503,P002,16,3.06
INV108510,2025-07-20,12478,P009,26,3.0
INV108511,2024-12-31,12741,P015,1,1.68
INV108512,2025-10-02,12409,P011,17,0.83
INV108513,2024-01-26,12578,P008,9,3.02
INV108514,2024-05-28,12664,P010,27,1.96
INV108515,2024-09-03,12411,P008,1,2.88
INV108516,2025-09-24,12212,P015,15,1.64
INV108517,2024-03-19,12032,P013,3,0.87
INV108518,2025-07-11,12452,P003,26,4.46
INV108519,2024-08-26,12794,P003,30,4.71
INV108520,2025-08-10,12319,P009,12,2.82
INV108521,2024-07-11,12504,P011,19,0.87
INV108522,2024-09-20,12705,P010,26,2.0
INV108523,2025-06-01,12623,P012,14,1.67
INV108524,2025-12-06,12212,P001,4,12.68
INV108525,2024-11-16,12054,P004,8,1.59
INV108526,2025-01-12,12296,P007,-25,5.18
INV108527,2024-01-11,12473,P012,24,1.57
INV108528,2025-08-06,12200,P005,29,5.1
INV108529,2025-08-10,12480,P005,6,5.1
INV108530,2025-11-07,12601,P005,5,5.09
INV108531,2025-01-01,12211,P015,23,1.61
INV108532,2024-04-02,12593,P007,6,4.75
INV108533,2024-10-03,12634,P003,24,4.56
INV108534,2024-04-01,12082,P003,28,4.75
INV108535,2024-12-12,12144,P014,30,2.05
INV108536,2024-01-04,12614,P015,21,1.71
INV108537,2024-06-18,12410,P011,17,0.85
INV108538,2025-07-08,12650,P010,27,2.0
INV108539,2025-08-03,12455,P014,21,1.88
INV108540,2024-11-25,12748,P001,19,12.47
INV108541,2025-07-13,12772,P006,4,0.55
INV108542,2024-10-14,12266,P006,29,0.53
INV108543,2024-06-23,12539,P010,9,2.0
INV108544,2024-03-07,12297,P011,29,0.88
INV108545,2025-04-17,12501,P007,14,4.71
INV108546,2025-09-30,12522,P012,29,1.58
INV108547,2025-12-08,12040,P013,13,0.87
INV108548,2024-01-11,12669,P005,22,4.75
INV108549,2024-09-19,12439,P012,3,1.63
INV108550,2025-08-31,12081,P015,23,1.69
INV108550,2024-01-01,12487,P009,16,2.86
INV108551,2024-08-10,12353,P015,22,1.64
INV108552,2024-07-09,12300,P001,7,12.24
INV108553,2025-10-23,12134,P002,18,2.93
INV108554,2024-11-05,12286,P008,15,2.89
INV108555,2025-07-01,12226,P001,12,13.38
INV108556,2025-09-25,12219,P013,21,0.83
INV108557,2024-06-11,12374,P012,25,1.65
INV108558,2025-09-11,12560,P007,-6,4.8
INV108559,2025-08-31,12165,P011,10,0.82
INV108560,2025-04-14,12290,P003,15,4.64
INV108561,2024-04-04,12128,P001,17,12.57
